x,y,z,dx,dy,dz
-16.0,-28.0,-30.0,6952141.171659078,600844.2878888181,34699.14045047086
-16.0,-26.0,-30.0,7293754.653915577,508106.1929086846,24253.877384128817
-16.0,-24.0,-30.0,7458855.606330818,550459.4410136315,23860.063453316172
-16.0,-22.0,-30.0,7535654.462072628,600924.857883805,16533.16072208179
-16.0,-20.0,-30.0,7698055.680412254,537474.0482723238,28887.36319802399
-16.0,-18.0,-30.0,8014865.517432872,395477.1628921504,13621.47852763843
-16.0,-16.0,-30.0,8216174.996451312,303502.27953922335,65678.7610490315
-16.0,-14.0,-30.0,8313583.040322395,288426.0055530685,65049.63929417949
-16.0,-12.0,-30.0,8530599.020622985,352237.472854287,73608.30563710532
-16.0,-10.0,-30.0,8701615.729767412,303623.0162872185,4945.12458494868
-16.0,-8.0,-30.0,8728829.791425189,118098.13986362812,37945.818867599395
-16.0,-6.0,-30.0,8835124.41410967,5767.843759489277,60445.64960425395
-16.0,-4.0,-30.0,8815602.56466873,182191.6079814563,14884.138790167959
-16.0,-2.0,-30.0,8628586.550206145,351532.8361043483,99175.69184639049
-16.0,0.0,-30.0,8489281.669546619,463417.7038986305,30069.1033229594
-16.0,2.0,-30.0,8258179.609323459,666423.0466140428,30500.077077071797
-16.0,4.0,-30.0,8139385.241074358,757624.5403902628,62800.46325101229
-16.0,6.0,-30.0,7897493.843529199,758821.9408702292,21954.949251342357
-16.0,8.0,-30.0,7630808.436262165,866527.1519774462,22446.467005305087
-16.0,10.0,-30.0,7387521.569592727,905431.6092667043,108827.21993628344
-16.0,12.0,-30.0,7104135.808632377,809338.0561680013,75585.06982819283
-16.0,14.0,-30.0,6942228.168749747,878025.9183424267,20476.225539854175
-16.0,16.0,-30.0,6579914.032419834,969641.3002247612,41063.8476657224
-16.0,18.0,-30.0,6465118.388571975,892356.064489562,119510.27701701259
-16.0,20.0,-30.0,6275030.583153379,822778.6176073677,100360.72598199027
-16.0,22.0,-30.0,5993941.942740251,850297.4811028815,108027.80693427823
-16.0,24.0,-30.0,5776461.987314746,779599.4837534737,140976.92644784553
-16.0,26.0,-30.0,5641758.584998291,761090.2539467871,94399.80618101961
-16.0,28.0,-30.0,5473966.520876604,770884.3805612074,125591.98618025059
-16.0,30.0,-30.0,5276247.453938723,7141807.770414777,78388.83456134645
-14.0,-30.0,-30.0,7505598.3036477575,8121838.556252456,40680.266884498335
-14.0,-28.0,-30.0,8346472.86348366,1104040.3400029312,119025.17121803993
-14.0,-26.0,-30.0,8865279.26585612,840737.7057605016,51571.10063941241
-14.0,-24.0,-30.0,9154003.147728298,682415.0338512174,35692.356843340174
-14.0,-22.0,-30.0,9485242.342443941,641177.9385810186,17550.512561406933
-14.0,-20.0,-30.0,9718566.997843083,855137.7629696729,152358.45031689003
-14.0,-18.0,-30.0,10025497.130193831,829598.1888413904,14540.502216490846
-14.0,-16.0,-30.0,10419924.487328455,543179.6423678689,36240.664845932784
-14.0,-14.0,-30.0,10781164.268534724,543935.9866546035,112508.88747862405
-14.0,-12.0,-30.0,11250133.423383605,507229.48551010725,53278.99322281985
-14.0,-10.0,-30.0,11333446.616421012,355326.5958776102,35636.69874587279
-14.0,-8.0,-30.0,11703778.873386623,283120.0086203462,121128.64215501961
-14.0,-6.0,-30.0,11986606.760823425,96159.33135397188,35130.01019341456
-14.0,-4.0,-30.0,11789626.878138922,325096.62253025395,21090.428914820535
-14.0,-2.0,-30.0,11606982.54251349,550053.0153082089,83395.6481525673
-14.0,0.0,-30.0,11302937.182907118,704511.2479743346,42518.444701841654
-14.0,2.0,-30.0,11126461.111232458,880556.9221129138,174087.9621146992
-14.0,4.0,-30.0,10795148.33260491,974562.6522614465,63894.33862118068
-14.0,6.0,-30.0,10385466.66414217,1111149.9143102665,91770.95367169287
-14.0,8.0,-30.0,9961185.081636488,1136131.0537355875,80465.0451768748
-14.0,10.0,-30.0,9742277.789867109,1164733.2134408124,172590.618623309
